id,temporada,antelacion,competicion,rival,interes,interes acumulado
18/19 · LaLiga · Atletico Madrid,18/19,-27,LaLiga,Atletico Madrid,2571,60517
18/19 · LaLiga · Atletico Madrid,18/19,-26,LaLiga,Atletico Madrid,2813,63330
18/19 · LaLiga · Atletico Madrid,18/19,-25,LaLiga,Atletico Madrid,2244,65574
18/19 · LaLiga · Atletico Madrid,18/19,-24,LaLiga,Atletico Madrid,3851,69425
18/19 · LaLiga · Atletico Madrid,18/19,-23,LaLiga,Atletico Madrid,4555,73980
18/19 · LaLiga · Atletico Madrid,18/19,-22,LaLiga,Atletico Madrid,4225,78205
18/19 · LaLiga · Atletico Madrid,18/19,-21,LaLiga,Atletico Madrid,4777,82982
18/19 · LaLiga · Atletico Madrid,18/19,-20,LaLiga,Atletico Madrid,8436,91418
18/19 · LaLiga · Atletico Madrid,18/19,-19,LaLiga,Atletico Madrid,5009,96427
18/19 · LaLiga · Atletico Madrid,18/19,-18,LaLiga,Atletico Madrid,5429,101856
18/19 · LaLiga · Atletico Madrid,18/19,-17,LaLiga,Atletico Madrid,5384,107240
18/19 · LaLiga · Atletico Madrid,18/19,-16,LaLiga,Atletico Madrid,4150,111390
18/19 · LaLiga · Atletico Madrid,18/19,-15,LaLiga,Atletico Madrid,5030,116420
18/19 · LaLiga · Atletico Madrid,18/19,-14,LaLiga,Atletico Madrid,3877,120297
18/19 · LaLiga · Atletico Madrid,18/19,-13,LaLiga,Atletico Madrid,3201,123498
18/19 · LaLiga · Atletico Madrid,18/19,-12,LaLiga,Atletico Madrid,2916,126414
18/19 · LaLiga · Atletico Madrid,18/19,-11,LaLiga,Atletico Madrid,2751,129165
18/19 · LaLiga · Atletico Madrid,18/19,-10,LaLiga,Atletico Madrid,3264,132429
18/19 · LaLiga · Atletico Madrid,18/19,-9,LaLiga,Atletico Madrid,4952,137381
18/19 · LaLiga · Atletico Madrid,18/19,-8,LaLiga,Atletico Madrid,4475,141856
18/19 · LaLiga · Atletico Madrid,18/19,-7,LaLiga,Atletico Madrid,4655,146511
18/19 · LaLiga · Atletico Madrid,18/19,-6,LaLiga,Atletico Madrid,5009,151520
18/19 · LaLiga · Atletico Madrid,18/19,-5,LaLiga,Atletico Madrid,5429,156949
18/19 · LaLiga · Atletico Madrid,18/19,-4,LaLiga,Atletico Madrid,5384,162333
18/19 · LaLiga · Atletico Madrid,18/19,-3,LaLiga,Atletico Madrid,4150,166483
18/19 · LaLiga · Atletico Madrid,18/19,-2,LaLiga,Atletico Madrid,6663,173146
18/19 · LaLiga · Atletico Madrid,18/19,-1,LaLiga,Atletico Madrid,23627,196773
18/19 · LaLiga · Atletico Madrid,18/19,0,LaLiga,Atletico Madrid,17587,214360
18/19 · LaLiga · Athletic Club,18/19,-61,LaLiga,Athletic Club,2636,2636
18/19 · LaLiga · Athletic Club,18/19,-60,LaLiga,Athletic Club,6686,9322
18/19 · LaLiga · Athletic Club,18/19,-59,LaLiga,Athletic Club,2869,12191
18/19 · LaLiga · Athletic Club,18/19,-58,LaLiga,Athletic Club,1989,14180
18/19 · LaLiga · Athletic Club,18/19,-57,LaLiga,Athletic Club,1659,15839
18/19 · LaLiga · Athletic Club,18/19,-56,LaLiga,Athletic Club,1451,17290
18/19 · LaLiga · Athletic Club,18/19,-55,LaLiga,Athletic Club,1584,18874
18/19 · LaLiga · Athletic Club,18/19,-54,LaLiga,Athletic Club,1922,20796
18/19 · LaLiga · Athletic Club,18/19,-53,LaLiga,Athletic Club,1848,22644
18/19 · LaLiga · Athletic Club,18/19,-52,LaLiga,Athletic Club,1820,24464
18/19 · LaLiga · Athletic Club,18/19,-51,LaLiga,Athletic Club,1682,26146
18/19 · LaLiga · Athletic Club,18/19,-50,LaLiga,Athletic Club,1499,27645
18/19 · LaLiga · Athletic Club,18/19,-49,LaLiga,Athletic Club,1350,28995
18/19 · LaLiga · Athletic Club,18/19,-48,LaLiga,Athletic Club,1644,30639
18/19 · LaLiga · Athletic Club,18/19,-47,LaLiga,Athletic Club,1985,32624
18/19 · LaLiga · Athletic Club,18/19,-46,LaLiga,Athletic Club,2194,34818
18/19 · LaLiga · Athletic Club,18/19,-45,LaLiga,Athletic Club,2870,37688
18/19 · LaLiga · Athletic Club,18/19,-44,LaLiga,Athletic Club,2534,40222
18/19 · LaLiga · Athletic Club,18/19,-43,LaLiga,Athletic Club,2203,42425
18/19 · LaLiga · Athletic Club,18/19,-42,LaLiga,Athletic Club,2379,44804
18/19 · LaLiga · Athletic Club,18/19,-41,LaLiga,Athletic Club,3153,47957
18/19 · LaLiga · Athletic Club,18/19,-40,LaLiga,Athletic Club,3049,51006
18/19 · LaLiga · Athletic Club,18/19,-39,LaLiga,Athletic Club,2874,53880
18/19 · LaLiga · Athletic Club,18/19,-38,LaLiga,Athletic Club,3551,57431
18/19 · LaLiga · Athletic Club,18/19,-37,LaLiga,Athletic Club,3395,60826
18/19 · LaLiga · Athletic Club,18/19,-36,LaLiga,Athletic Club,3346,64172
18/19 · LaLiga · Athletic Club,18/19,-35,LaLiga,Athletic Club,2337,66509
18/19 · LaLiga · Athletic Club,18/19,-34,LaLiga,Athletic Club,2553,69062
18/19 · LaLiga · Athletic Club,18/19,-33,LaLiga,Athletic Club,2804,71866
18/19 · LaLiga · Athletic Club,18/19,-32,LaLiga,Athletic Club,3375,75241
18/19 · LaLiga · Athletic Club,18/19,-31,LaLiga,Athletic Club,2732,77973
18/19 · LaLiga · Athletic Club,18/19,-30,LaLiga,Athletic Club,2912,80885
18/19 · LaLiga · Athletic Club,18/19,-29,LaLiga,Athletic Club,3047,83932
18/19 · LaLiga · Athletic Club,18/19,-28,LaLiga,Athletic Club,2060,85992
18/19 · LaLiga · Athletic Club,18/19,-27,LaLiga,Athletic Club,2946,88938
18/19 · LaLiga · Athletic Club,18/19,-26,LaLiga,Athletic Club,2947,91885
18/19 · LaLiga · Athletic Club,18/19,-25,LaLiga,Athletic Club,3058,94943
18/19 · LaLiga · Athletic Club,18/19,-24,LaLiga,Athletic Club,2559,97502
18/19 · LaLiga · Athletic Club,18/19,-23,LaLiga,Athletic Club,2537,100039
18/19 · LaLiga · Athletic Club,18/19,-22,LaLiga,Athletic Club,2147,102186
18/19 · LaLiga · Athletic Club,18/19,-21,LaLiga,Athletic Club,1674,103860
18/19 · LaLiga · Athletic Club,18/19,-20,LaLiga,Athletic Club,1995,105855
18/19 · LaLiga · Athletic Club,18/19,-19,LaLiga,Athletic Club,2230,108085
18/19 · LaLiga · Athletic Club,18/19,-18,LaLiga,Athletic Club,2276,110361
18/19 · LaLiga · Athletic Club,18/19,-17,LaLiga,Athletic Club,2295,112656
18/19 · LaLiga · Athletic Club,18/19,-16,LaLiga,Athletic Club,2030,114686
18/19 · LaLiga · Athletic Club,18/19,-15,LaLiga,Athletic Club,2010,116696
18/19 · LaLiga · Athletic Club,18/19,-14,LaLiga,Athletic Club,2108,118804
18/19 · LaLiga · Athletic Club,18/19,-13,LaLiga,Athletic Club,2243,121047
18/19 · LaLiga · Athletic Club,18/19,-12,LaLiga,Athletic Club,3066,124113
18/19 · LaLiga · Athletic Club,18/19,-11,LaLiga,Athletic Club,3498,127611
18/19 · LaLiga · Athletic Club,18/19,-10,LaLiga,Athletic Club,3589,131200
18/19 · LaLiga · Athletic Club,18/19,-9,LaLiga,Athletic Club,3314,134514
18/19 · LaLiga · Athletic Club,18/19,-8,LaLiga,Athletic Club,3085,137599
18/19 · LaLiga · Athletic Club,18/19,-7,LaLiga,Athletic Club,3233,140832
18/19 · LaLiga · Athletic Club,18/19,-6,LaLiga,Athletic Club,4976,145808
18/19 · LaLiga · Athletic Club,18/19,-5,LaLiga,Athletic Club,6138,151946
18/19 · LaLiga · Athletic Club,18/19,-4,LaLiga,Athletic Club,6207,158153
18/19 · LaLiga · Athletic Club,18/19,-3,LaLiga,Athletic Club,6701,164854
18/19 · LaLiga · Athletic Club,18/19,-2,LaLiga,Athletic Club,7155,172009
18/19 · LaLiga · Athletic Club,18/19,-1,LaLiga,Athletic Club,8257,180266
18/19 · LaLiga · Athletic Club,18/19,0,LaLiga,Athletic Club,6838,187104
18/19 · LaLiga · Alaves,18/19,-19,LaLiga,Alaves,4989,4989
18/19 · LaLiga · Alaves,18/19,-18,LaLiga,Alaves,9289,14278
18/19 · LaLiga · Alaves,18/19,-17,LaLiga,Alaves,5384,19662
18/19 · LaLiga · Alaves,18/19,-16,LaLiga,Alaves,3864,23526
18/19 · LaLiga · Alaves,18/19,-15,LaLiga,Alaves,3205,26731
18/19 · LaLiga · Alaves,18/19,-14,LaLiga,Alaves,2753,29484
18/19 · LaLiga · Alaves,18/19,-13,LaLiga,Alaves,2706,32190
18/19 · LaLiga · Alaves,18/19,-12,LaLiga,Alaves,3962,36152
18/19 · LaLiga · Alaves,18/19,-11,LaLiga,Alaves,5266,41418
18/19 · LaLiga · Alaves,18/19,-10,LaLiga,Alaves,6792,48210
18/19 · LaLiga · Alaves,18/19,-9,LaLiga,Alaves,6598,54808
18/19 · LaLiga · Alaves,18/19,-8,LaLiga,Alaves,5739,60547
18/19 · LaLiga · Alaves,18/19,-7,LaLiga,Alaves,5669,66216
18/19 · LaLiga · Alaves,18/19,-6,LaLiga,Alaves,6540,72756
18/19 · LaLiga · Alaves,18/19,-5,LaLiga,Alaves,7453,80209
18/19 · LaLiga · Alaves,18/19,-4,LaLiga,Alaves,7548,87757
18/19 · LaLiga · Alaves,18/19,-3,LaLiga,Alaves,9461,97218
18/19 · LaLiga · Alaves,18/19,-2,LaLiga,Alaves,11590,108808
18/19 · LaLiga · Alaves,18/19,-1,LaLiga,Alaves,12115,120923
18/19 · LaLiga · Alaves,18/19,0,LaLiga,Alaves,15650,136573
18/19 · Gamper · Boca Juniors,18/19,-27,Gamper,Boca Juniors,17979,17979
18/19 · Gamper · Boca Juniors,18/19,-26,Gamper,Boca Juniors,12239,30218
18/19 · Gamper · Boca Juniors,18/19,-25,Gamper,Boca Juniors,8968,39186
18/19 · Gamper · Boca Juniors,18/19,-24,Gamper,Boca Juniors,10062,49248
18/19 · Gamper · Boca Juniors,18/19,-23,Gamper,Boca Juniors,9488,58736
18/19 · Gamper · Boca Juniors,18/19,-22,Gamper,Boca Juniors,14741,73477
18/19 · Gamper · Boca Juniors,18/19,-21,Gamper,Boca Juniors,11182,84659
18/19 · Gamper · Boca Juniors,18/19,-20,Gamper,Boca Juniors,9214,93873
18/19 · Gamper · Boca Juniors,18/19,-19,Gamper,Boca Juniors,9316,103189
18/19 · Gamper · Boca Juniors,18/19,-18,Gamper,Boca Juniors,8041,111230
18/19 · Gamper · Boca Juniors,18/19,-17,Gamper,Boca Juniors,9112,120342
18/19 · Gamper · Boca Juniors,18/19,-16,Gamper,Boca Juniors,9360,129702
18/19 · Gamper · Boca Juniors,18/19,-15,Gamper,Boca Juniors,8596,138298
18/19 · Gamper · Boca Juniors,18/19,-14,Gamper,Boca Juniors,7119,145417
18/19 · Gamper · Boca Juniors,18/19,-13,Gamper,Boca Juniors,6727,152144
18/19 · Gamper · Boca Juniors,18/19,-12,Gamper,Boca Juniors,6704,158848
18/19 · Gamper · Boca Juniors,18/19,-11,Gamper,Boca Juniors,6640,165488
18/19 · Gamper · Boca Juniors,18/19,-10,Gamper,Boca Juniors,7241,172729
18/19 · Gamper · Boca Juniors,18/19,-9,Gamper,Boca Juniors,9027,181756
18/19 · Gamper · Boca Juniors,18/19,-8,Gamper,Boca Juniors,8373,190129
18/19 · Gamper · Boca Juniors,18/19,-7,Gamper,Boca Juniors,10424,200553
18/19 · Gamper · Boca Juniors,18/19,-6,Gamper,Boca Juniors,10173,210726
18/19 · Gamper · Boca Juniors,18/19,-5,Gamper,Boca Juniors,8602,219328
18/19 · Gamper · Boca Juniors,18/19,-4,Gamper,Boca Juniors,9426,228754
18/19 · Gamper · Boca Juniors,18/19,-3,Gamper,Boca Juniors,10687,239441
18/19 · Gamper · Boca Juniors,18/19,-2,Gamper,Boca Juniors,15223,254664
18/19 · Gamper · Boca Juniors,18/19,-1,Gamper,Boca Juniors,20972,275636
18/19 · Gamper · Boca Juniors,18/19,0,Gamper,Boca Juniors,20938,296574
18/19 · Copa del Rey · Sevilla,18/19,-12,Copa del Rey,Sevilla,2207,2207
18/19 · Copa del Rey · Sevilla,18/19,-11,Copa del Rey,Sevilla,4034,6241
18/19 · Copa del Rey · Sevilla,18/19,-10,Copa del Rey,Sevilla,5118,11359
18/19 · Copa del Rey · Sevilla,18/19,-9,Copa del Rey,Sevilla,6661,18020
18/19 · Copa del Rey · Sevilla,18/19,-8,Copa del Rey,Sevilla,5073,23093
18/19 · Copa del Rey · Sevilla,18/19,-7,Copa del Rey,Sevilla,7397,30490
18/19 · Copa del Rey · Sevilla,18/19,-6,Copa del Rey,Sevilla,3619,34109
18/19 · Copa del Rey · Sevilla,18/19,-5,Copa del Rey,Sevilla,4576,38685
18/19 · Copa del Rey · Sevilla,18/19,-4,Copa del Rey,Sevilla,4927,43612
18/19 · Copa del Rey · Sevilla,18/19,-3,Copa del Rey,Sevilla,6728,50340
18/19 · Copa del Rey · Sevilla,18/19,-2,Copa del Rey,Sevilla,9826,60166
18/19 · Copa del Rey · Sevilla,18/19,-1,Copa del Rey,Sevilla,8274,68440
18/19 · Copa del Rey · Sevilla,18/19,0,Copa del Rey,Sevilla,10000,78440
18/19 · Copa del Rey · Real Madrid,18/19,-5,Copa del Rey,Real Madrid,32142,32142
18/19 · Copa del Rey · Real Madrid,18/19,-4,Copa del Rey,Real Madrid,26450,58592
18/19 · Copa del Rey · Real Madrid,18/19,-3,Copa del Rey,Real Madrid,18162,76754
18/19 · Copa del Rey · Real Madrid,18/19,-2,Copa del Rey,Real Madrid,20588,97342
18/19 · Copa del Rey · Real Madrid,18/19,-1,Copa del Rey,Real Madrid,23362,120704
18/19 · Copa del Rey · Real Madrid,18/19,0,Copa del Rey,Real Madrid,17992,138696
18/19 · Copa del Rey · Levante,18/19,-35,Copa del Rey,Levante,522,522
18/19 · Copa del Rey · Levante,18/19,-34,Copa del Rey,Levante,1827,2349
18/19 · Copa del Rey · Levante,18/19,-33,Copa del Rey,Levante,1260,3609
18/19 · Copa del Rey · Levante,18/19,-32,Copa del Rey,Levante,1572,5181
18/19 · Copa del Rey · Levante,18/19,-31,Copa del Rey,Levante,1885,7066
18/19 · Copa del Rey · Levante,18/19,-30,Copa del Rey,Levante,1273,8339
18/19 · Copa del Rey · Levante,18/19,-29,Copa del Rey,Levante,799,9138
18/19 · Copa del Rey · Levante,18/19,-28,Copa del Rey,Levante,824,9962
18/19 · Copa del Rey · Levante,18/19,-27,Copa del Rey,Levante,733,10695
18/19 · Copa del Rey · Levante,18/19,-26,Copa del Rey,Levante,888,11583
18/19 · Copa del Rey · Levante,18/19,-25,Copa del Rey,Levante,799,12382
18/19 · Copa del Rey · Levante,18/19,-24,Copa del Rey,Levante,751,13133
18/19 · Copa del Rey · Levante,18/19,-23,Copa del Rey,Levante,776,13909
18/19 · Copa del Rey · Levante,18/19,-22,Copa del Rey,Levante,976,14885
18/19 · Copa del Rey · Levante,18/19,-21,Copa del Rey,Levante,936,15821
18/19 · Copa del Rey · Levante,18/19,-20,Copa del Rey,Levante,908,16729
18/19 · Copa del Rey · Levante,18/19,-19,Copa del Rey,Levante,809,17538
18/19 · Copa del Rey · Levante,18/19,-18,Copa del Rey,Levante,906,18444
18/19 · Copa del Rey · Levante,18/19,-17,Copa del Rey,Levante,725,19169
18/19 · Copa del Rey · Levante,18/19,-16,Copa del Rey,Levante,991,20160
18/19 · Copa del Rey · Levante,18/19,-15,Copa del Rey,Levante,1552,21712
18/19 · Copa del Rey · Levante,18/19,-14,Copa del Rey,Levante,2028,23740
18/19 · Copa del Rey · Levante,18/19,-13,Copa del Rey,Levante,1483,25223
18/19 · Copa del Rey · Levante,18/19,-12,Copa del Rey,Levante,1151,26374
18/19 · Copa del Rey · Levante,18/19,-11,Copa del Rey,Levante,1554,27928
18/19 · Copa del Rey · Levante,18/19,-10,Copa del Rey,Levante,1834,29762
18/19 · Copa del Rey · Levante,18/19,-9,Copa del Rey,Levante,1793,31555
18/19 · Copa del Rey · Levante,18/19,-8,Copa del Rey,Levante,1786,33341
18/19 · Copa del Rey · Levante,18/19,-7,Copa del Rey,Levante,2698,36039
18/19 · Copa del Rey · Levante,18/19,-6,Copa del Rey,Levante,3062,39101
18/19 · Copa del Rey · Levante,18/19,-5,Copa del Rey,Levante,2170,41271
18/19 · Copa del Rey · Levante,18/19,-4,Copa del Rey,Levante,4098,45369
18/19 · Copa del Rey · Levante,18/19,-3,Copa del Rey,Levante,6765,52134
18/19 · Copa del Rey · Levante,18/19,-2,Copa del Rey,Levante,7032,59166
18/19 · Copa del Rey · Levante,18/19,-1,Copa del Rey,Levante,7673,66839
18/19 · Copa del Rey · Levante,18/19,0,Copa del Rey,Levante,9569,76408
18/19 · Copa del Rey · Cultural Leonesa,18/19,-16,Copa del Rey,Cultural Leonesa,1194,1194
18/19 · Copa del Rey · Cultural Leonesa,18/19,-15,Copa del Rey,Cultural Leonesa,1790,2984
18/19 · Copa del Rey · Cultural Leonesa,18/19,-14,Copa del Rey,Cultural Leonesa,1602,4586
18/19 · Copa del Rey · Cultural Leonesa,18/19,-13,Copa del Rey,Cultural Leonesa,1264,5850
18/19 · Copa del Rey · Cultural Leonesa,18/19,-12,Copa del Rey,Cultural Leonesa,1173,7023
18/19 · Copa del Rey · Cultural Leonesa,18/19,-11,Copa del Rey,Cultural Leonesa,1021,8044
18/19 · Copa del Rey · Cultural Leonesa,18/19,-10,Copa del Rey,Cultural Leonesa,1125,9169
18/19 · Copa del Rey · Cultural Leonesa,18/19,-9,Copa del Rey,Cultural Leonesa,1425,10594
18/19 · Copa del Rey · Cultural Leonesa,18/19,-8,Copa del Rey,Cultural Leonesa,1700,12294
18/19 · Copa del Rey · Cultural Leonesa,18/19,-7,Copa del Rey,Cultural Leonesa,1778,14072
18/19 · Copa del Rey · Cultural Leonesa,18/19,-6,Copa del Rey,Cultural Leonesa,1852,15924
18/19 · Copa del Rey · Cultural Leonesa,18/19,-5,Copa del Rey,Cultural Leonesa,1768,17692
18/19 · Copa del Rey · Cultural Leonesa,18/19,-4,Copa del Rey,Cultural Leonesa,1673,19365
18/19 · Copa del Rey · Cultural Leonesa,18/19,-3,Copa del Rey,Cultural Leonesa,3415,22780
18/19 · Copa del Rey · Cultural Leonesa,18/19,-2,Copa del Rey,Cultural Leonesa,5151,27931
18/19 · Copa del Rey · Cultural Leonesa,18/19,-1,Copa del Rey,Cultural Leonesa,8894,36825
18/19 · Copa del Rey · Cultural Leonesa,18/19,0,Copa del Rey,Cultural Leonesa,9525,46350
17/18 · UCL · Olympiakos,17/18,-55,UCL,Olympiakos,500,500
17/18 · UCL · Olympiakos,17/18,-54,UCL,Olympiakos,1578,2078
17/18 · UCL · Olympiakos,17/18,-53,UCL,Olympiakos,3145,5223
17/18 · UCL · Olympiakos,17/18,-52,UCL,Olympiakos,1728,6951
17/18 · UCL · Olympiakos,17/18,-51,UCL,Olympiakos,2053,9004
17/18 · UCL · Olympiakos,17/18,-50,UCL,Olympiakos,1743,10747
17/18 · UCL · Olympiakos,17/18,-49,UCL,Olympiakos,1583,12330
17/18 · UCL · Olympiakos,17/18,-48,UCL,Olympiakos,1388,13718
17/18 · UCL · Olympiakos,17/18,-47,UCL,Olympiakos,1160,14878
17/18 · UCL · Olympiakos,17/18,-46,UCL,Olympiakos,1009,15887
17/18 · UCL · Olympiakos,17/18,-45,UCL,Olympiakos,1060,16947
17/18 · UCL · Olympiakos,17/18,-44,UCL,Olympiakos,1186,18133
17/18 · UCL · Olympiakos,17/18,-43,UCL,Olympiakos,1505,19638
17/18 · UCL · Olympiakos,17/18,-42,UCL,Olympiakos,1422,21060
17/18 · UCL · Olympiakos,17/18,-41,UCL,Olympiakos,1189,22249
17/18 · UCL · Olympiakos,17/18,-40,UCL,Olympiakos,1003,23252
17/18 · UCL · Olympiakos,17/18,-39,UCL,Olympiakos,1034,24286
17/18 · UCL · Olympiakos,17/18,-38,UCL,Olympiakos,1195,25481
17/18 · UCL · Olympiakos,17/18,-37,UCL,Olympiakos,1436,26917
17/18 · UCL · Olympiakos,17/18,-36,UCL,Olympiakos,1861,28778
17/18 · UCL · Olympiakos,17/18,-35,UCL,Olympiakos,1821,30599
17/18 · UCL · Olympiakos,17/18,-34,UCL,Olympiakos,1651,32250
17/18 · UCL · Olympiakos,17/18,-33,UCL,Olympiakos,1383,33633
17/18 · UCL · Olympiakos,17/18,-32,UCL,Olympiakos,1263,34896
17/18 · UCL · Olympiakos,17/18,-31,UCL,Olympiakos,1412,36308
17/18 · UCL · Olympiakos,17/18,-30,UCL,Olympiakos,1691,37999
17/18 · UCL · Olympiakos,17/18,-29,UCL,Olympiakos,1907,39906
17/18 · UCL · Olympiakos,17/18,-28,UCL,Olympiakos,1894,41800
17/18 · UCL · Olympiakos,17/18,-27,UCL,Olympiakos,1829,43629
17/18 · UCL · Olympiakos,17/18,-26,UCL,Olympiakos,1545,45174
17/18 · UCL · Olympiakos,17/18,-25,UCL,Olympiakos,1620,46794
17/18 · UCL · Olympiakos,17/18,-24,UCL,Olympiakos,1744,48538
17/18 · UCL · Olympiakos,17/18,-23,UCL,Olympiakos,2082,50620
17/18 · UCL · Olympiakos,17/18,-22,UCL,Olympiakos,2109,52729
17/18 · UCL · Olympiakos,17/18,-21,UCL,Olympiakos,2247,54976
17/18 · UCL · Olympiakos,17/18,-20,UCL,Olympiakos,2227,57203
17/18 · UCL · Olympiakos,17/18,-19,UCL,Olympiakos,1766,58969
17/18 · UCL · Olympiakos,17/18,-18,UCL,Olympiakos,1932,60901
17/18 · UCL · Olympiakos,17/18,-17,UCL,Olympiakos,3669,64570
17/18 · UCL · Olympiakos,17/18,-16,UCL,Olympiakos,3638,68208
17/18 · UCL · Olympiakos,17/18,-15,UCL,Olympiakos,3336,71544
17/18 · UCL · Olympiakos,17/18,-14,UCL,Olympiakos,3925,75469
17/18 · UCL · Olympiakos,17/18,-13,UCL,Olympiakos,3736,79205
17/18 · UCL · Olympiakos,17/18,-12,UCL,Olympiakos,3131,82336
17/18 · UCL · Olympiakos,17/18,-11,UCL,Olympiakos,2860,85196
17/18 · UCL · Olympiakos,17/18,-10,UCL,Olympiakos,5421,90617
17/18 · UCL · Olympiakos,17/18,-9,UCL,Olympiakos,5588,96205
17/18 · UCL · Olympiakos,17/18,-8,UCL,Olympiakos,6062,102267
17/18 · UCL · Olympiakos,17/18,-7,UCL,Olympiakos,7018,109285
17/18 · UCL · Olympiakos,17/18,-6,UCL,Olympiakos,7555,116840
17/18 · UCL · Olympiakos,17/18,-5,UCL,Olympiakos,8020,124860
17/18 · UCL · Olympiakos,17/18,-4,UCL,Olympiakos,9019,133879
17/18 · UCL · Olympiakos,17/18,-3,UCL,Olympiakos,8213,142092
17/18 · UCL · Olympiakos,17/18,-2,UCL,Olympiakos,7901,149993
17/18 · UCL · Olympiakos,17/18,-1,UCL,Olympiakos,8748,158741
17/18 · UCL · Olympiakos,17/18,0,UCL,Olympiakos,9813,168554
17/18 · UCL · Juventus,17/18,-19,UCL,Juventus,1360,1360
17/18 · UCL · Juventus,17/18,-18,UCL,Juventus,5982,7342
17/18 · UCL · Juventus,17/18,-17,UCL,Juventus,10820,18162
17/18 · UCL · Juventus,17/18,-16,UCL,Juventus,5482,23644
17/18 · UCL · Juventus,17/18,-15,UCL,Juventus,2602,26246
17/18 · UCL · Juventus,17/18,-14,UCL,Juventus,2840,29086
17/18 · UCL · Juventus,17/18,-13,UCL,Juventus,2559,31645
17/18 · UCL · Juventus,17/18,-12,UCL,Juventus,2476,34121
17/18 · UCL · Juventus,17/18,-11,UCL,Juventus,2347,36468
17/18 · UCL · Juventus,17/18,-10,UCL,Juventus,1898,38366
17/18 · UCL · Juventus,17/18,-9,UCL,Juventus,1863,40229
17/18 · UCL · Juventus,17/18,-8,UCL,Juventus,2570,42799
17/18 · UCL · Juventus,17/18,-7,UCL,Juventus,11528,54327
17/18 · UCL · Juventus,17/18,-6,UCL,Juventus,12935,67262
17/18 · UCL · Juventus,17/18,-5,UCL,Juventus,9498,76760
17/18 · UCL · Juventus,17/18,-4,UCL,Juventus,7523,84283
17/18 · UCL · Juventus,17/18,-3,UCL,Juventus,9746,94029
17/18 · UCL · Juventus,17/18,-2,UCL,Juventus,13138,107167
17/18 · UCL · Juventus,17/18,-1,UCL,Juventus,18946,126113
17/18 · UCL · Juventus,17/18,0,UCL,Juventus,16244,142357
17/18 · UCL · Chelsea,17/18,-93,UCL,Chelsea,2811,2811
17/18 · UCL · Chelsea,17/18,-92,UCL,Chelsea,4393,7204
17/18 · UCL · Chelsea,17/18,-91,UCL,Chelsea,2794,9998
17/18 · UCL · Chelsea,17/18,-90,UCL,Chelsea,2137,12135
17/18 · UCL · Chelsea,17/18,-89,UCL,Chelsea,1678,13813
17/18 · UCL · Chelsea,17/18,-88,UCL,Chelsea,1452,15265
17/18 · UCL · Chelsea,17/18,-87,UCL,Chelsea,1945,17210
17/18 · UCL · Chelsea,17/18,-86,UCL,Chelsea,2144,19354
17/18 · UCL · Chelsea,17/18,-85,UCL,Chelsea,1793,21147
17/18 · UCL · Chelsea,17/18,-84,UCL,Chelsea,1659,22806
17/18 · UCL · Chelsea,17/18,-83,UCL,Chelsea,1522,24328
17/18 · UCL · Chelsea,17/18,-82,UCL,Chelsea,1331,25659
17/18 · UCL · Chelsea,17/18,-81,UCL,Chelsea,1640,27299
17/18 · UCL · Chelsea,17/18,-80,UCL,Chelsea,1446,28745
17/18 · UCL · Chelsea,17/18,-79,UCL,Chelsea,1421,30166
17/18 · UCL · Chelsea,17/18,-78,UCL,Chelsea,1660,31826
17/18 · UCL · Chelsea,17/18,-77,UCL,Chelsea,1769,33595
17/18 · UCL · Chelsea,17/18,-76,UCL,Chelsea,1632,35227
17/18 · UCL · Chelsea,17/18,-75,UCL,Chelsea,1395,36622
17/18 · UCL · Chelsea,17/18,-74,UCL,Chelsea,1242,37864
17/18 · UCL · Chelsea,17/18,-73,UCL,Chelsea,1086,38950
17/18 · UCL · Chelsea,17/18,-72,UCL,Chelsea,1272,40222
17/18 · UCL · Chelsea,17/18,-71,UCL,Chelsea,2215,42437
17/18 · UCL · Chelsea,17/18,-70,UCL,Chelsea,2249,44686
17/18 · UCL · Chelsea,17/18,-69,UCL,Chelsea,2245,46931
17/18 · UCL · Chelsea,17/18,-68,UCL,Chelsea,1884,48815
17/18 · UCL · Chelsea,17/18,-67,UCL,Chelsea,2102,50917
17/18 · UCL · Chelsea,17/18,-66,UCL,Chelsea,3145,54062
17/18 · UCL · Chelsea,17/18,-65,UCL,Chelsea,3037,57099
17/18 · UCL · Chelsea,17/18,-64,UCL,Chelsea,2521,59620
17/18 · UCL · Chelsea,17/18,-63,UCL,Chelsea,2330,61950
17/18 · UCL · Chelsea,17/18,-62,UCL,Chelsea,3509,65459
17/18 · UCL · Chelsea,17/18,-61,UCL,Chelsea,2827,68286
17/18 · UCL · Chelsea,17/18,-60,UCL,Chelsea,1908,70194
17/18 · UCL · Chelsea,17/18,-59,UCL,Chelsea,2200,72394
17/18 · UCL · Chelsea,17/18,-58,UCL,Chelsea,2485,74879
17/18 · UCL · Chelsea,17/18,-57,UCL,Chelsea,2198,77077
17/18 · UCL · Chelsea,17/18,-56,UCL,Chelsea,2107,79184
17/18 · UCL · Chelsea,17/18,-55,UCL,Chelsea,1852,81036
17/18 · UCL · Chelsea,17/18,-54,UCL,Chelsea,1494,82530
17/18 · UCL · Chelsea,17/18,-53,UCL,Chelsea,1393,83923
17/18 · UCL · Chelsea,17/18,-52,UCL,Chelsea,1844,85767
